,product,uf,volume,year_month,unit
21213,ÓLEO COMBUSTÍVEL (m3),RIO DE JANEIRO,9185.486,2008-05-01,m3
21214,ÓLEO COMBUSTÍVEL (m3),SÃO PAULO,59626.969,2008-05-01,m3
21215,ÓLEO COMBUSTÍVEL (m3),PARANÁ,17947.384,2008-05-01,m3
21216,ÓLEO COMBUSTÍVEL (m3),SANTA CATARINA,134813.69803485452,2008-05-01,m3
21217,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO SUL,13634.892207930312,2008-05-01,m3
21218,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO DO SUL,13.45,2008-05-01,m3
21219,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO,240.0373258205216,2008-05-01,m3
21220,ÓLEO COMBUSTÍVEL (m3),GOIÁS,31197.255,2008-05-01,m3
21221,ÓLEO COMBUSTÍVEL (m3),DISTRITO FEDERAL,853.63,2008-05-01,m3
21222,ÓLEO COMBUSTÍVEL (m3),RONDÔNIA,37448.864,2009-05-01,m3
21223,ÓLEO COMBUSTÍVEL (m3),ACRE,0.0,2009-05-01,m3
21224,ÓLEO COMBUSTÍVEL (m3),AMAZONAS,83250.644,2009-05-01,m3
21225,ÓLEO COMBUSTÍVEL (m3),RORAIMA,0.0,2009-05-01,m3
21226,ÓLEO COMBUSTÍVEL (m3),PARÁ,78911.314,2009-05-01,m3
21227,ÓLEO COMBUSTÍVEL (m3),AMAPÁ,0.0,2009-05-01,m3
21228,ÓLEO COMBUSTÍVEL (m3),TOCANTINS,27.62,2009-05-01,m3
21229,ÓLEO COMBUSTÍVEL (m3),MARANHÃO,156727.363,2009-05-01,m3
21230,ÓLEO COMBUSTÍVEL (m3),PIAUÍ,367.75,2009-05-01,m3
21231,ÓLEO COMBUSTÍVEL (m3),CEARÁ,560.26,2009-05-01,m3
21232,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO NORTE,81.52000000000001,2009-05-01,m3
21233,ÓLEO COMBUSTÍVEL (m3),PARAÍBA,85.43,2009-05-01,m3
21234,ÓLEO COMBUSTÍVEL (m3),PERNAMBUCO,1402.12,2009-05-01,m3
21235,ÓLEO COMBUSTÍVEL (m3),ALAGOAS,100.23,2009-05-01,m3
21236,ÓLEO COMBUSTÍVEL (m3),SERGIPE,157.69,2009-05-01,m3
21237,ÓLEO COMBUSTÍVEL (m3),BAHIA,35165.82400000001,2009-05-01,m3
21238,ÓLEO COMBUSTÍVEL (m3),MINAS GERAIS,55276.12800000001,2009-05-01,m3
21239,ÓLEO COMBUSTÍVEL (m3),ESPÍRITO SANTO,20046.104999999996,2009-05-01,m3
21240,ÓLEO COMBUSTÍVEL (m3),RIO DE JANEIRO,3413.064,2009-05-01,m3
21241,ÓLEO COMBUSTÍVEL (m3),SÃO PAULO,69854.26999999996,2009-05-01,m3
21242,ÓLEO COMBUSTÍVEL (m3),PARANÁ,119070.14700000001,2009-05-01,m3
21243,ÓLEO COMBUSTÍVEL (m3),SANTA CATARINA,7387.258,2009-05-01,m3
21244,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO SUL,12666.766999999994,2009-05-01,m3
21245,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO DO SUL,835.48,2009-05-01,m3
21246,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO,85.56,2009-05-01,m3
21247,ÓLEO COMBUSTÍVEL (m3),GOIÁS,24379.619999999995,2009-05-01,m3
21248,ÓLEO COMBUSTÍVEL (m3),DISTRITO FEDERAL,882.17,2009-05-01,m3
21249,ÓLEO COMBUSTÍVEL (m3),RONDÔNIA,30711.601000000002,2010-05-01,m3
21250,ÓLEO COMBUSTÍVEL (m3),ACRE,0.0,2010-05-01,m3
21251,ÓLEO COMBUSTÍVEL (m3),AMAZONAS,98295.518,2010-05-01,m3
21252,ÓLEO COMBUSTÍVEL (m3),RORAIMA,0.0,2010-05-01,m3
21253,ÓLEO COMBUSTÍVEL (m3),PARÁ,65430.46500000001,2010-05-01,m3
21254,ÓLEO COMBUSTÍVEL (m3),AMAPÁ,0.0,2010-05-01,m3
21255,ÓLEO COMBUSTÍVEL (m3),TOCANTINS,1437.5929999999998,2010-05-01,m3
21256,ÓLEO COMBUSTÍVEL (m3),MARANHÃO,22662.678999999996,2010-05-01,m3
21257,ÓLEO COMBUSTÍVEL (m3),PIAUÍ,230.435,2010-05-01,m3
21258,ÓLEO COMBUSTÍVEL (m3),CEARÁ,636.74,2010-05-01,m3
21259,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO NORTE,128.13,2010-05-01,m3
21260,ÓLEO COMBUSTÍVEL (m3),PARAÍBA,56.95,2010-05-01,m3
21261,ÓLEO COMBUSTÍVEL (m3),PERNAMBUCO,1339.41,2010-05-01,m3
21262,ÓLEO COMBUSTÍVEL (m3),ALAGOAS,70.62,2010-05-01,m3
21263,ÓLEO COMBUSTÍVEL (m3),SERGIPE,306.16999999999996,2010-05-01,m3
21264,ÓLEO COMBUSTÍVEL (m3),BAHIA,27391.784,2010-05-01,m3
21265,ÓLEO COMBUSTÍVEL (m3),MINAS GERAIS,58153.044,2010-05-01,m3
21266,ÓLEO COMBUSTÍVEL (m3),ESPÍRITO SANTO,20220.478000000003,2010-05-01,m3
21267,ÓLEO COMBUSTÍVEL (m3),RIO DE JANEIRO,2677.4400000000005,2010-05-01,m3
21268,ÓLEO COMBUSTÍVEL (m3),SÃO PAULO,571189.189,2010-05-01,m3
21269,ÓLEO COMBUSTÍVEL (m3),PARANÁ,10365.195,2010-05-01,m3
21270,ÓLEO COMBUSTÍVEL (m3),SANTA CATARINA,9513.494000000002,2010-05-01,m3
21271,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO SUL,13298.488999999996,2010-05-01,m3
21272,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO DO SUL,856.04,2010-05-01,m3
21273,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO,93.46,2010-05-01,m3
21274,ÓLEO COMBUSTÍVEL (m3),GOIÁS,24181.324000000004,2010-05-01,m3
21275,ÓLEO COMBUSTÍVEL (m3),DISTRITO FEDERAL,841.71,2010-05-01,m3
21276,ÓLEO COMBUSTÍVEL (m3),RONDÔNIA,0.0,2011-05-01,m3
21277,ÓLEO COMBUSTÍVEL (m3),ACRE,0.0,2011-05-01,m3
21278,ÓLEO COMBUSTÍVEL (m3),AMAZONAS,39715.375,2011-05-01,m3
21279,ÓLEO COMBUSTÍVEL (m3),RORAIMA,0.0,2011-05-01,m3
21280,ÓLEO COMBUSTÍVEL (m3),PARÁ,70087.158,2011-05-01,m3
21281,ÓLEO COMBUSTÍVEL (m3),AMAPÁ,0.0,2011-05-01,m3
21282,ÓLEO COMBUSTÍVEL (m3),TOCANTINS,102.42,2011-05-01,m3
21283,ÓLEO COMBUSTÍVEL (m3),MARANHÃO,26263.815,2011-05-01,m3
21284,ÓLEO COMBUSTÍVEL (m3),PIAUÍ,318.96,2011-05-01,m3
21285,ÓLEO COMBUSTÍVEL (m3),CEARÁ,473.18,2011-05-01,m3
21286,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO NORTE,38.66,2011-05-01,m3
21287,ÓLEO COMBUSTÍVEL (m3),PARAÍBA,299.26,2011-05-01,m3
21288,ÓLEO COMBUSTÍVEL (m3),PERNAMBUCO,1464.54,2011-05-01,m3
21289,ÓLEO COMBUSTÍVEL (m3),ALAGOAS,83.26,2011-05-01,m3
21290,ÓLEO COMBUSTÍVEL (m3),SERGIPE,221.56,2011-05-01,m3
21291,ÓLEO COMBUSTÍVEL (m3),BAHIA,24530.946,2011-05-01,m3
21292,ÓLEO COMBUSTÍVEL (m3),MINAS GERAIS,33986.475,2011-05-01,m3
21293,ÓLEO COMBUSTÍVEL (m3),ESPÍRITO SANTO,2885.36,2011-05-01,m3
21294,ÓLEO COMBUSTÍVEL (m3),RIO DE JANEIRO,42595.96200000001,2011-05-01,m3
21295,ÓLEO COMBUSTÍVEL (m3),SÃO PAULO,47477.402,2011-05-01,m3
21296,ÓLEO COMBUSTÍVEL (m3),PARANÁ,9020.278,2011-05-01,m3
21297,ÓLEO COMBUSTÍVEL (m3),SANTA CATARINA,6613.716,2011-05-01,m3
21298,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO SUL,15335.862,2011-05-01,m3
21299,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO DO SUL,905.71,2011-05-01,m3
21300,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO,262.81,2011-05-01,m3
21301,ÓLEO COMBUSTÍVEL (m3),GOIÁS,23667.91,2011-05-01,m3
21302,ÓLEO COMBUSTÍVEL (m3),DISTRITO FEDERAL,551.9,2011-05-01,m3
21303,ÓLEO COMBUSTÍVEL (m3),RONDÔNIA,0.0,2012-05-01,m3
21304,ÓLEO COMBUSTÍVEL (m3),ACRE,0.0,2012-05-01,m3
21305,ÓLEO COMBUSTÍVEL (m3),AMAZONAS,12287.407,2012-05-01,m3
21306,ÓLEO COMBUSTÍVEL (m3),RORAIMA,30.93,2012-05-01,m3
21307,ÓLEO COMBUSTÍVEL (m3),PARÁ,884113.7289999999,2012-05-01,m3
21308,ÓLEO COMBUSTÍVEL (m3),AMAPÁ,0.0,2012-05-01,m3
21309,ÓLEO COMBUSTÍVEL (m3),TOCANTINS,0.0,2012-05-01,m3
21310,ÓLEO COMBUSTÍVEL (m3),MARANHÃO,29077.432,2012-05-01,m3
21311,ÓLEO COMBUSTÍVEL (m3),PIAUÍ,120.88,2012-05-01,m3
21312,ÓLEO COMBUSTÍVEL (m3),CEARÁ,739.22,2012-05-01,m3
21313,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO NORTE,35.79,2012-05-01,m3
21314,ÓLEO COMBUSTÍVEL (m3),PARAÍBA,13.04,2012-05-01,m3
21315,ÓLEO COMBUSTÍVEL (m3),PERNAMBUCO,1873.732,2012-05-01,m3
21316,ÓLEO COMBUSTÍVEL (m3),ALAGOAS,27.88,2012-05-01,m3
21317,ÓLEO COMBUSTÍVEL (m3),SERGIPE,259.16,2012-05-01,m3
21318,ÓLEO COMBUSTÍVEL (m3),BAHIA,16541.55,2012-05-01,m3
21319,ÓLEO COMBUSTÍVEL (m3),MINAS GERAIS,25970.837,2012-05-01,m3
21320,ÓLEO COMBUSTÍVEL (m3),ESPÍRITO SANTO,79071.742,2012-05-01,m3
21321,ÓLEO COMBUSTÍVEL (m3),RIO DE JANEIRO,3317.580999999999,2012-05-01,m3
21322,ÓLEO COMBUSTÍVEL (m3),SÃO PAULO,36381.839,2012-05-01,m3
21323,ÓLEO COMBUSTÍVEL (m3),PARANÁ,12665.331,2012-05-01,m3
21324,ÓLEO COMBUSTÍVEL (m3),SANTA CATARINA,4909.936,2012-05-01,m3
21325,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO SUL,11365.994,2012-05-01,m3
21326,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO DO SUL,1029.0,2012-05-01,m3
21327,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO,619.65,2012-05-01,m3
21328,ÓLEO COMBUSTÍVEL (m3),GOIÁS,31447.515,2012-05-01,m3
21329,ÓLEO COMBUSTÍVEL (m3),DISTRITO FEDERAL,759.06,2012-05-01,m3
21330,ÓLEO COMBUSTÍVEL (m3),RONDÔNIA,0.0,2013-05-01,m3
21331,ÓLEO COMBUSTÍVEL (m3),ACRE,0.0,2013-05-01,m3
21332,ÓLEO COMBUSTÍVEL (m3),AMAZONAS,43318.424,2013-05-01,m3
21333,ÓLEO COMBUSTÍVEL (m3),RORAIMA,710.38,2013-05-01,m3
21334,ÓLEO COMBUSTÍVEL (m3),PARÁ,88730.871,2013-05-01,m3
21335,ÓLEO COMBUSTÍVEL (m3),AMAPÁ,0.0,2013-05-01,m3
21336,ÓLEO COMBUSTÍVEL (m3),TOCANTINS,223.87,2013-05-01,m3
21337,ÓLEO COMBUSTÍVEL (m3),MARANHÃO,22039.201,2013-05-01,m3
21338,ÓLEO COMBUSTÍVEL (m3),PIAUÍ,495.18,2013-05-01,m3
21339,ÓLEO COMBUSTÍVEL (m3),CEARÁ,5652.75,2013-05-01,m3
21340,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO NORTE,56.153,2013-05-01,m3
21341,ÓLEO COMBUSTÍVEL (m3),PARAÍBA,37032.44,2013-05-01,m3
21342,ÓLEO COMBUSTÍVEL (m3),PERNAMBUCO,43591.598,2013-05-01,m3
21343,ÓLEO COMBUSTÍVEL (m3),ALAGOAS,97.67,2013-05-01,m3
21344,ÓLEO COMBUSTÍVEL (m3),SERGIPE,152.6,2013-05-01,m3
21345,ÓLEO COMBUSTÍVEL (m3),BAHIA,109065.737,2013-05-01,m3
21346,ÓLEO COMBUSTÍVEL (m3),MINAS GERAIS,377112.16899999994,2013-05-01,m3
21347,ÓLEO COMBUSTÍVEL (m3),ESPÍRITO SANTO,19006.541,2013-05-01,m3
21348,ÓLEO COMBUSTÍVEL (m3),RIO DE JANEIRO,2218.047,2013-05-01,m3
21349,ÓLEO COMBUSTÍVEL (m3),SÃO PAULO,30333.724,2013-05-01,m3
21350,ÓLEO COMBUSTÍVEL (m3),PARANÁ,12331.814,2013-05-01,m3
21351,ÓLEO COMBUSTÍVEL (m3),SANTA CATARINA,4575.82,2013-05-01,m3
21352,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO SUL,6774.225,2013-05-01,m3
21353,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO DO SUL,7789.94,2013-05-01,m3
21354,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO,252.63,2013-05-01,m3
21355,ÓLEO COMBUSTÍVEL (m3),GOIÁS,29217.461,2013-05-01,m3
21356,ÓLEO COMBUSTÍVEL (m3),DISTRITO FEDERAL,338.04,2013-05-01,m3
21357,ÓLEO COMBUSTÍVEL (m3),RONDÔNIA,0.0,2014-05-01,m3
21358,ÓLEO COMBUSTÍVEL (m3),ACRE,0.0,2014-05-01,m3
21359,ÓLEO COMBUSTÍVEL (m3),AMAZONAS,240407.567,2014-05-01,m3
21360,ÓLEO COMBUSTÍVEL (m3),RORAIMA,0.0,2014-05-01,m3
21361,ÓLEO COMBUSTÍVEL (m3),PARÁ,72173.37,2014-05-01,m3
21362,ÓLEO COMBUSTÍVEL (m3),AMAPÁ,60.0,2014-05-01,m3
21363,ÓLEO COMBUSTÍVEL (m3),TOCANTINS,149.34,2014-05-01,m3
21364,ÓLEO COMBUSTÍVEL (m3),MARANHÃO,75543.108,2014-05-01,m3
21365,ÓLEO COMBUSTÍVEL (m3),PIAUÍ,320.51,2014-05-01,m3
21366,ÓLEO COMBUSTÍVEL (m3),CEARÁ,12340.72,2014-05-01,m3
21367,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO NORTE,43.18,2014-05-01,m3
21368,ÓLEO COMBUSTÍVEL (m3),PARAÍBA,55030.1,2014-05-01,m3
21369,ÓLEO COMBUSTÍVEL (m3),PERNAMBUCO,33586.2,2014-05-01,m3
21370,ÓLEO COMBUSTÍVEL (m3),ALAGOAS,41.77,2014-05-01,m3
21371,ÓLEO COMBUSTÍVEL (m3),SERGIPE,261.26,2014-05-01,m3
21372,ÓLEO COMBUSTÍVEL (m3),BAHIA,981998.162,2014-05-01,m3
21373,ÓLEO COMBUSTÍVEL (m3),MINAS GERAIS,38042.954,2014-05-01,m3
21374,ÓLEO COMBUSTÍVEL (m3),ESPÍRITO SANTO,28327.596,2014-05-01,m3
21375,ÓLEO COMBUSTÍVEL (m3),RIO DE JANEIRO,1836.214,2014-05-01,m3
21376,ÓLEO COMBUSTÍVEL (m3),SÃO PAULO,29491.426,2014-05-01,m3
21377,ÓLEO COMBUSTÍVEL (m3),PARANÁ,12346.716,2014-05-01,m3
21378,ÓLEO COMBUSTÍVEL (m3),SANTA CATARINA,8643.74,2014-05-01,m3
21379,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO SUL,9689.831,2014-05-01,m3
21380,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO DO SUL,7216.78,2014-05-01,m3
21381,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO,459.33,2014-05-01,m3
21382,ÓLEO COMBUSTÍVEL (m3),GOIÁS,27479.56,2014-05-01,m3
21383,ÓLEO COMBUSTÍVEL (m3),DISTRITO FEDERAL,530.29,2014-05-01,m3
21384,ÓLEO COMBUSTÍVEL (m3),RONDÔNIA,0.0,2015-05-01,m3
21385,ÓLEO COMBUSTÍVEL (m3),ACRE,0.0,2015-05-01,m3
21386,ÓLEO COMBUSTÍVEL (m3),AMAZONAS,3043.802,2015-05-01,m3
21387,ÓLEO COMBUSTÍVEL (m3),RORAIMA,0.0,2015-05-01,m3
21388,ÓLEO COMBUSTÍVEL (m3),PARÁ,79697.305,2015-05-01,m3
21389,ÓLEO COMBUSTÍVEL (m3),AMAPÁ,0.0,2015-05-01,m3
21390,ÓLEO COMBUSTÍVEL (m3),TOCANTINS,0.0,2015-05-01,m3
21391,ÓLEO COMBUSTÍVEL (m3),MARANHÃO,58995.662,2015-05-01,m3
21392,ÓLEO COMBUSTÍVEL (m3),PIAUÍ,72.76,2015-05-01,m3
21393,ÓLEO COMBUSTÍVEL (m3),CEARÁ,14505.24,2015-05-01,m3
21394,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO NORTE,56.98,2015-05-01,m3
21395,ÓLEO COMBUSTÍVEL (m3),PARAÍBA,48087.02,2015-05-01,m3
21396,ÓLEO COMBUSTÍVEL (m3),PERNAMBUCO,57862.1,2015-05-01,m3
21397,ÓLEO COMBUSTÍVEL (m3),ALAGOAS,42.73,2015-05-01,m3
21398,ÓLEO COMBUSTÍVEL (m3),SERGIPE,1178.9100000000003,2015-05-01,m3
21399,ÓLEO COMBUSTÍVEL (m3),BAHIA,34626.241,2015-05-01,m3
21400,ÓLEO COMBUSTÍVEL (m3),MINAS GERAIS,13228.493,2015-05-01,m3
21401,ÓLEO COMBUSTÍVEL (m3),ESPÍRITO SANTO,17526.959,2015-05-01,m3
21402,ÓLEO COMBUSTÍVEL (m3),RIO DE JANEIRO,635.245,2015-05-01,m3
21403,ÓLEO COMBUSTÍVEL (m3),SÃO PAULO,21111.381,2015-05-01,m3
21404,ÓLEO COMBUSTÍVEL (m3),PARANÁ,7717.094,2015-05-01,m3
21405,ÓLEO COMBUSTÍVEL (m3),SANTA CATARINA,4870.56,2015-05-01,m3
21406,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO SUL,21775.71,2015-05-01,m3
21407,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO DO SUL,5368.36,2015-05-01,m3
21408,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO,0.0,2015-05-01,m3
21409,ÓLEO COMBUSTÍVEL (m3),GOIÁS,20656.855,2015-05-01,m3
21410,ÓLEO COMBUSTÍVEL (m3),DISTRITO FEDERAL,116.49,2015-05-01,m3
21411,ÓLEO COMBUSTÍVEL (m3),RONDÔNIA,0.0,2016-05-01,m3
21412,ÓLEO COMBUSTÍVEL (m3),ACRE,0.0,2016-05-01,m3
21413,ÓLEO COMBUSTÍVEL (m3),AMAZONAS,3166.275,2016-05-01,m3
21414,ÓLEO COMBUSTÍVEL (m3),RORAIMA,0.0,2016-05-01,m3
21415,ÓLEO COMBUSTÍVEL (m3),PARÁ,78277.59,2016-05-01,m3
21416,ÓLEO COMBUSTÍVEL (m3),AMAPÁ,0.0,2016-05-01,m3
21417,ÓLEO COMBUSTÍVEL (m3),TOCANTINS,0.0,2016-05-01,m3
21418,ÓLEO COMBUSTÍVEL (m3),MARANHÃO,42519.215,2016-05-01,m3
21419,ÓLEO COMBUSTÍVEL (m3),PIAUÍ,57.36,2016-05-01,m3
21420,ÓLEO COMBUSTÍVEL (m3),CEARÁ,9381.14,2016-05-01,m3
21421,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO NORTE,0.0,2016-05-01,m3
21422,ÓLEO COMBUSTÍVEL (m3),PARAÍBA,20368.04,2016-05-01,m3
21423,ÓLEO COMBUSTÍVEL (m3),PERNAMBUCO,48087.79,2016-05-01,m3
21424,ÓLEO COMBUSTÍVEL (m3),ALAGOAS,297.55,2016-05-01,m3
21425,ÓLEO COMBUSTÍVEL (m3),SERGIPE,60.89,2016-05-01,m3
21426,ÓLEO COMBUSTÍVEL (m3),BAHIA,16183.12,2016-05-01,m3
21427,ÓLEO COMBUSTÍVEL (m3),MINAS GERAIS,16327.352,2016-05-01,m3
21428,ÓLEO COMBUSTÍVEL (m3),ESPÍRITO SANTO,4455.14,2016-05-01,m3
21429,ÓLEO COMBUSTÍVEL (m3),RIO DE JANEIRO,1518.98,2016-05-01,m3
21430,ÓLEO COMBUSTÍVEL (m3),SÃO PAULO,18856.954,2016-05-01,m3
21431,ÓLEO COMBUSTÍVEL (m3),PARANÁ,18505.905,2016-05-01,m3
21432,ÓLEO COMBUSTÍVEL (m3),SANTA CATARINA,4217.44,2016-05-01,m3
21433,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO SUL,5015.557,2016-05-01,m3
21434,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO DO SUL,4189.24,2016-05-01,m3
21435,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO,0.0,2016-05-01,m3
21436,ÓLEO COMBUSTÍVEL (m3),GOIÁS,21836.428,2016-05-01,m3
21437,ÓLEO COMBUSTÍVEL (m3),DISTRITO FEDERAL,741.6899999999998,2016-05-01,m3
21438,ÓLEO COMBUSTÍVEL (m3),RONDÔNIA,0.0,2017-05-01,m3
21439,ÓLEO COMBUSTÍVEL (m3),ACRE,0.0,2017-05-01,m3
21440,ÓLEO COMBUSTÍVEL (m3),AMAZONAS,3108.778,2017-05-01,m3
21441,ÓLEO COMBUSTÍVEL (m3),RORAIMA,54.4,2017-05-01,m3
21442,ÓLEO COMBUSTÍVEL (m3),PARÁ,82128.812,2017-05-01,m3
21443,ÓLEO COMBUSTÍVEL (m3),AMAPÁ,0.0,2017-05-01,m3
21444,ÓLEO COMBUSTÍVEL (m3),TOCANTINS,0.0,2017-05-01,m3
21445,ÓLEO COMBUSTÍVEL (m3),MARANHÃO,27518.425,2017-05-01,m3
21446,ÓLEO COMBUSTÍVEL (m3),PIAUÍ,12.884,2017-05-01,m3
21447,ÓLEO COMBUSTÍVEL (m3),CEARÁ,3097.64,2017-05-01,m3
21448,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO NORTE,0.0,2017-05-01,m3
21449,ÓLEO COMBUSTÍVEL (m3),PARAÍBA,18218.49,2017-05-01,m3
21450,ÓLEO COMBUSTÍVEL (m3),PERNAMBUCO,393111.094,2017-05-01,m3
21451,ÓLEO COMBUSTÍVEL (m3),ALAGOAS,42.86,2017-05-01,m3
21452,ÓLEO COMBUSTÍVEL (m3),SERGIPE,86.0,2017-05-01,m3
21453,ÓLEO COMBUSTÍVEL (m3),BAHIA,43595.045,2017-05-01,m3
21454,ÓLEO COMBUSTÍVEL (m3),MINAS GERAIS,12480.55,2017-05-01,m3
21455,ÓLEO COMBUSTÍVEL (m3),ESPÍRITO SANTO,26328.74,2017-05-01,m3
21456,ÓLEO COMBUSTÍVEL (m3),RIO DE JANEIRO,4944.955,2017-05-01,m3
21457,ÓLEO COMBUSTÍVEL (m3),SÃO PAULO,18352.012,2017-05-01,m3
21458,ÓLEO COMBUSTÍVEL (m3),PARANÁ,14755.513,2017-05-01,m3
21459,ÓLEO COMBUSTÍVEL (m3),SANTA CATARINA,3754.75,2017-05-01,m3
21460,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO SUL,7664.807,2017-05-01,m3
21461,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO DO SUL,347.51,2017-05-01,m3
21462,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO,0.0,2017-05-01,m3
21463,ÓLEO COMBUSTÍVEL (m3),GOIÁS,118634.018,2017-05-01,m3
21464,ÓLEO COMBUSTÍVEL (m3),DISTRITO FEDERAL,57.04,2017-05-01,m3
21465,ÓLEO COMBUSTÍVEL (m3),RONDÔNIA,0.0,2018-05-01,m3
21466,ÓLEO COMBUSTÍVEL (m3),ACRE,0.0,2018-05-01,m3
21467,ÓLEO COMBUSTÍVEL (m3),AMAZONAS,2397.523,2018-05-01,m3
21468,ÓLEO COMBUSTÍVEL (m3),RORAIMA,0.0,2018-05-01,m3
21469,ÓLEO COMBUSTÍVEL (m3),PARÁ,34498.663,2018-05-01,m3
21470,ÓLEO COMBUSTÍVEL (m3),AMAPÁ,0.0,2018-05-01,m3
21471,ÓLEO COMBUSTÍVEL (m3),TOCANTINS,0.0,2018-05-01,m3
21472,ÓLEO COMBUSTÍVEL (m3),MARANHÃO,19413.155,2018-05-01,m3
21473,ÓLEO COMBUSTÍVEL (m3),PIAUÍ,26.38,2018-05-01,m3
21474,ÓLEO COMBUSTÍVEL (m3),CEARÁ,646.06,2018-05-01,m3
21475,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO NORTE,0.0,2018-05-01,m3
21476,ÓLEO COMBUSTÍVEL (m3),PARAÍBA,203968.33,2018-05-01,m3
21477,ÓLEO COMBUSTÍVEL (m3),PERNAMBUCO,10819.055,2018-05-01,m3
21478,ÓLEO COMBUSTÍVEL (m3),ALAGOAS,14.07,2018-05-01,m3
21479,ÓLEO COMBUSTÍVEL (m3),SERGIPE,145.75,2018-05-01,m3
21480,ÓLEO COMBUSTÍVEL (m3),BAHIA,12532.693,2018-05-01,m3
21481,ÓLEO COMBUSTÍVEL (m3),MINAS GERAIS,19270.137,2018-05-01,m3
21482,ÓLEO COMBUSTÍVEL (m3),ESPÍRITO SANTO,3173.1,2018-05-01,m3
21483,ÓLEO COMBUSTÍVEL (m3),RIO DE JANEIRO,913.98,2018-05-01,m3
21484,ÓLEO COMBUSTÍVEL (m3),SÃO PAULO,11259.7,2018-05-01,m3
21485,ÓLEO COMBUSTÍVEL (m3),PARANÁ,11945.89,2018-05-01,m3
21486,ÓLEO COMBUSTÍVEL (m3),SANTA CATARINA,3475.93,2018-05-01,m3
21487,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO SUL,3548.62,2018-05-01,m3
21488,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO DO SUL,1976.73,2018-05-01,m3
21489,ÓLEO COMBUSTÍVEL (m3),MATO GROSSO,538.37,2018-05-01,m3
21490,ÓLEO COMBUSTÍVEL (m3),GOIÁS,4532.247,2018-05-01,m3
21491,ÓLEO COMBUSTÍVEL (m3),DISTRITO FEDERAL,88.39,2018-05-01,m3
21492,ÓLEO COMBUSTÍVEL (m3),RONDÔNIA,0.0,2019-05-01,m3
21493,ÓLEO COMBUSTÍVEL (m3),ACRE,0.0,2019-05-01,m3
21494,ÓLEO COMBUSTÍVEL (m3),AMAZONAS,3736.901,2019-05-01,m3
21495,ÓLEO COMBUSTÍVEL (m3),RORAIMA,29.56,2019-05-01,m3
21496,ÓLEO COMBUSTÍVEL (m3),PARÁ,47382.936,2019-05-01,m3
21497,ÓLEO COMBUSTÍVEL (m3),AMAPÁ,0.0,2019-05-01,m3
21498,ÓLEO COMBUSTÍVEL (m3),TOCANTINS,0.0,2019-05-01,m3
21499,ÓLEO COMBUSTÍVEL (m3),MARANHÃO,27129.526,2019-05-01,m3
21500,ÓLEO COMBUSTÍVEL (m3),PIAUÍ,39.93,2019-05-01,m3
21501,ÓLEO COMBUSTÍVEL (m3),CEARÁ,878.98,2019-05-01,m3
21502,ÓLEO COMBUSTÍVEL (m3),RIO GRANDE DO NORTE,0.0,2019-05-01,m3
21503,ÓLEO COMBUSTÍVEL (m3),PARAÍBA,970.69,2019-05-01,m3
