,product,uf,volume,year_month,unit
1817,ÓLEO DIESEL S-1800 (m3),PIAUÍ,0.0,2018-02-01,m3
1818,ÓLEO DIESEL S-1800 (m3),CEARÁ,0.0,2018-02-01,m3
1819,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO NORTE,0.0,2018-02-01,m3
1820,ÓLEO DIESEL S-1800 (m3),PARAÍBA,15.0,2018-02-01,m3
1821,ÓLEO DIESEL S-1800 (m3),PERNAMBUCO,32.0,2018-02-01,m3
1822,ÓLEO DIESEL S-1800 (m3),ALAGOAS,15.0,2018-02-01,m3
1823,ÓLEO DIESEL S-1800 (m3),SERGIPE,0.0,2018-02-01,m3
1824,ÓLEO DIESEL S-1800 (m3),BAHIA,0.0,2018-02-01,m3
1825,ÓLEO DIESEL S-1800 (m3),MINAS GERAIS,0.0,2018-02-01,m3
1826,ÓLEO DIESEL S-1800 (m3),ESPÍRITO SANTO,0.0,2018-02-01,m3
1827,ÓLEO DIESEL S-1800 (m3),RIO DE JANEIRO,0.0,2018-02-01,m3
1828,ÓLEO DIESEL S-1800 (m3),SÃO PAULO,0.0,2018-02-01,m3
1829,ÓLEO DIESEL S-1800 (m3),PARANÁ,0.0,2018-02-01,m3
1830,ÓLEO DIESEL S-1800 (m3),SANTA CATARINA,0.0,2018-02-01,m3
1831,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO SUL,0.0,2018-02-01,m3
1832,ÓLEO DIESEL S-1800 (m3),MATO GROSSO DO SUL,0.0,2018-02-01,m3
1833,ÓLEO DIESEL S-1800 (m3),MATO GROSSO,39.0,2018-02-01,m3
1834,ÓLEO DIESEL S-1800 (m3),GOIÁS,0.0,2018-02-01,m3
1835,ÓLEO DIESEL S-1800 (m3),DISTRITO FEDERAL,0.0,2018-02-01,m3
1836,ÓLEO DIESEL MARÍTIMO (m3),RONDÔNIA,755.6,2018-02-01,m3
1837,ÓLEO DIESEL MARÍTIMO (m3),ACRE,137.0,2018-02-01,m3
1838,ÓLEO DIESEL MARÍTIMO (m3),AMAZONAS,9224.36,2018-02-01,m3
1839,ÓLEO DIESEL MARÍTIMO (m3),RORAIMA,0.0,2018-02-01,m3
1840,ÓLEO DIESEL MARÍTIMO (m3),PARÁ,5777.557,2018-02-01,m3
1841,ÓLEO DIESEL MARÍTIMO (m3),AMAPÁ,83.0,2018-02-01,m3
1842,ÓLEO DIESEL MARÍTIMO (m3),TOCANTINS,0.0,2018-02-01,m3
1843,ÓLEO DIESEL MARÍTIMO (m3),MARANHÃO,1044.172,2018-02-01,m3
1844,ÓLEO DIESEL MARÍTIMO (m3),PIAUÍ,0.0,2018-02-01,m3
1845,ÓLEO DIESEL MARÍTIMO (m3),CEARÁ,685.0,2018-02-01,m3
1846,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO NORTE,750.0,2018-02-01,m3
1847,ÓLEO DIESEL MARÍTIMO (m3),PARAÍBA,0.0,2018-02-01,m3
1848,ÓLEO DIESEL MARÍTIMO (m3),PERNAMBUCO,5039.0,2018-02-01,m3
1849,ÓLEO DIESEL MARÍTIMO (m3),ALAGOAS,20.0,2018-02-01,m3
1850,ÓLEO DIESEL MARÍTIMO (m3),SERGIPE,70.0,2018-02-01,m3
1851,ÓLEO DIESEL MARÍTIMO (m3),BAHIA,1534.971,2018-02-01,m3
1852,ÓLEO DIESEL MARÍTIMO (m3),MINAS GERAIS,0.0,2018-02-01,m3
1853,ÓLEO DIESEL MARÍTIMO (m3),ESPÍRITO SANTO,3904.552,2018-02-01,m3
1854,ÓLEO DIESEL MARÍTIMO (m3),RIO DE JANEIRO,19950.543,2018-02-01,m3
1855,ÓLEO DIESEL MARÍTIMO (m3),SÃO PAULO,3304.706,2018-02-01,m3
1856,ÓLEO DIESEL MARÍTIMO (m3),PARANÁ,298.183,2018-02-01,m3
1857,ÓLEO DIESEL MARÍTIMO (m3),SANTA CATARINA,4370.431,2018-02-01,m3
1858,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO SUL,2337.056,2018-02-01,m3
1859,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO DO SUL,193.0,2018-02-01,m3
1860,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO,0.0,2018-02-01,m3
1861,ÓLEO DIESEL MARÍTIMO (m3),GOIÁS,0.0,2018-02-01,m3
1862,ÓLEO DIESEL MARÍTIMO (m3),DISTRITO FEDERAL,0.0,2018-02-01,m3
1863,ÓLEO DIESEL (OUTROS ) (m3),RONDÔNIA,0.0,2018-02-01,m3
1864,ÓLEO DIESEL (OUTROS ) (m3),ACRE,0.0,2018-02-01,m3
1865,ÓLEO DIESEL (OUTROS ) (m3),AMAZONAS,0.0,2018-02-01,m3
1866,ÓLEO DIESEL (OUTROS ) (m3),RORAIMA,0.0,2018-02-01,m3
1867,ÓLEO DIESEL (OUTROS ) (m3),PARÁ,0.0,2018-02-01,m3
1868,ÓLEO DIESEL (OUTROS ) (m3),AMAPÁ,0.0,2018-02-01,m3
1869,ÓLEO DIESEL (OUTROS ) (m3),TOCANTINS,0.0,2018-02-01,m3
1870,ÓLEO DIESEL (OUTROS ) (m3),MARANHÃO,0.0,2018-02-01,m3
1871,ÓLEO DIESEL (OUTROS ) (m3),PIAUÍ,0.0,2018-02-01,m3
1872,ÓLEO DIESEL (OUTROS ) (m3),CEARÁ,0.0,2018-02-01,m3
1873,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO NORTE,0.0,2018-02-01,m3
1874,ÓLEO DIESEL (OUTROS ) (m3),PARAÍBA,0.0,2018-02-01,m3
1875,ÓLEO DIESEL (OUTROS ) (m3),PERNAMBUCO,0.0,2018-02-01,m3
1876,ÓLEO DIESEL (OUTROS ) (m3),ALAGOAS,0.0,2018-02-01,m3
1877,ÓLEO DIESEL (OUTROS ) (m3),SERGIPE,0.0,2018-02-01,m3
1878,ÓLEO DIESEL (OUTROS ) (m3),BAHIA,0.0,2018-02-01,m3
1879,ÓLEO DIESEL (OUTROS ) (m3),MINAS GERAIS,1.0,2018-02-01,m3
1880,ÓLEO DIESEL (OUTROS ) (m3),ESPÍRITO SANTO,15.0,2018-02-01,m3
1881,ÓLEO DIESEL (OUTROS ) (m3),RIO DE JANEIRO,1768.487,2018-02-01,m3
1882,ÓLEO DIESEL (OUTROS ) (m3),SÃO PAULO,758.8,2018-02-01,m3
1883,ÓLEO DIESEL (OUTROS ) (m3),PARANÁ,23.1,2018-02-01,m3
1884,ÓLEO DIESEL (OUTROS ) (m3),SANTA CATARINA,60.0,2018-02-01,m3
1885,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO SUL,0.0,2018-02-01,m3
1886,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO DO SUL,0.0,2018-02-01,m3
1887,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO,20.0,2018-02-01,m3
1888,ÓLEO DIESEL (OUTROS ) (m3),GOIÁS,0.0,2018-02-01,m3
1889,ÓLEO DIESEL (OUTROS ) (m3),DISTRITO FEDERAL,0.0,2018-02-01,m3
1890,ÓLEO DIESEL S-10 (m3),RONDÔNIA,34404.51,2019-02-01,m3
1891,ÓLEO DIESEL S-10 (m3),ACRE,3797.3,2019-02-01,m3
1892,ÓLEO DIESEL S-10 (m3),AMAZONAS,14353.071,2019-02-01,m3
1893,ÓLEO DIESEL S-10 (m3),RORAIMA,3532.651,2019-02-01,m3
1894,ÓLEO DIESEL S-10 (m3),PARÁ,95723.207,2019-02-01,m3
1895,ÓLEO DIESEL S-10 (m3),AMAPÁ,1976.75,2019-02-01,m3
1896,ÓLEO DIESEL S-10 (m3),TOCANTINS,41285.25,2019-02-01,m3
1897,ÓLEO DIESEL S-10 (m3),MARANHÃO,45100.1,2019-02-01,m3
1898,ÓLEO DIESEL S-10 (m3),PIAUÍ,21062.288,2019-02-01,m3
1899,ÓLEO DIESEL S-10 (m3),CEARÁ,66696.921,2019-02-01,m3
1900,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO NORTE,174801.956,2019-02-01,m3
1901,ÓLEO DIESEL S-10 (m3),PARAÍBA,25100.5,2019-02-01,m3
1902,ÓLEO DIESEL S-10 (m3),PERNAMBUCO,121795.87,2019-02-01,m3
1903,ÓLEO DIESEL S-10 (m3),ALAGOAS,20355.35,2019-02-01,m3
1904,ÓLEO DIESEL S-10 (m3),SERGIPE,17271.494,2019-02-01,m3
1905,ÓLEO DIESEL S-10 (m3),BAHIA,154864.017,2019-02-01,m3
1906,ÓLEO DIESEL S-10 (m3),MINAS GERAIS,267866.623,2019-02-01,m3
1907,ÓLEO DIESEL S-10 (m3),ESPÍRITO SANTO,41719.009,2019-02-01,m3
1908,ÓLEO DIESEL S-10 (m3),RIO DE JANEIRO,121626.286,2019-02-01,m3
1909,ÓLEO DIESEL S-10 (m3),SÃO PAULO,489331.325,2019-02-01,m3
1910,ÓLEO DIESEL S-10 (m3),PARANÁ,174105.364,2019-02-01,m3
1911,ÓLEO DIESEL S-10 (m3),SANTA CATARINA,88602.707,2019-02-01,m3
1912,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO SUL,92507.319,2019-02-01,m3
1913,ÓLEO DIESEL S-10 (m3),MATO GROSSO DO SUL,576756.878,2019-02-01,m3
1914,ÓLEO DIESEL S-10 (m3),MATO GROSSO,81256.543,2019-02-01,m3
1915,ÓLEO DIESEL S-10 (m3),GOIÁS,104368.276,2019-02-01,m3
1916,ÓLEO DIESEL S-10 (m3),DISTRITO FEDERAL,21587.0,2019-02-01,m3
1917,ÓLEO DIESEL S-500 (m3),RONDÔNIA,42389.353,2019-02-01,m3
1918,ÓLEO DIESEL S-500 (m3),ACRE,10376.3,2019-02-01,m3
1919,ÓLEO DIESEL S-500 (m3),AMAZONAS,36528.401,2019-02-01,m3
1920,ÓLEO DIESEL S-500 (m3),RORAIMA,25943.3,2019-02-01,m3
1921,ÓLEO DIESEL S-500 (m3),PARÁ,92828.139,2019-02-01,m3
1922,ÓLEO DIESEL S-500 (m3),AMAPÁ,5985.957,2019-02-01,m3
1923,ÓLEO DIESEL S-500 (m3),TOCANTINS,41972.64,2019-02-01,m3
1924,ÓLEO DIESEL S-500 (m3),MARANHÃO,58179.428,2019-02-01,m3
1925,ÓLEO DIESEL S-500 (m3),PIAUÍ,16928.02,2019-02-01,m3
1926,ÓLEO DIESEL S-500 (m3),CEARÁ,151512.71300000002,2019-02-01,m3
1927,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO NORTE,21828.5,2019-02-01,m3
1928,ÓLEO DIESEL S-500 (m3),PARAÍBA,14453.63,2019-02-01,m3
1929,ÓLEO DIESEL S-500 (m3),PERNAMBUCO,3510.8,2019-02-01,m3
1930,ÓLEO DIESEL S-500 (m3),ALAGOAS,12619.6,2019-02-01,m3
1931,ÓLEO DIESEL S-500 (m3),SERGIPE,8653.5,2019-02-01,m3
1932,ÓLEO DIESEL S-500 (m3),BAHIA,125398.501,2019-02-01,m3
1933,ÓLEO DIESEL S-500 (m3),MINAS GERAIS,325086.534,2019-02-01,m3
1934,ÓLEO DIESEL S-500 (m3),ESPÍRITO SANTO,49607.882,2019-02-01,m3
1935,ÓLEO DIESEL S-500 (m3),RIO DE JANEIRO,58774.05,2019-02-01,m3
1936,ÓLEO DIESEL S-500 (m3),SÃO PAULO,489325.217,2019-02-01,m3
1937,ÓLEO DIESEL S-500 (m3),PARANÁ,281887.206,2019-02-01,m3
1938,ÓLEO DIESEL S-500 (m3),SANTA CATARINA,110421.836,2019-02-01,m3
1939,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO SUL,2271112.248,2019-02-01,m3
1940,ÓLEO DIESEL S-500 (m3),MATO GROSSO DO SUL,47798.179,2019-02-01,m3
1941,ÓLEO DIESEL S-500 (m3),MATO GROSSO,122017.144,2019-02-01,m3
1942,ÓLEO DIESEL S-500 (m3),GOIÁS,153892.19,2019-02-01,m3
1943,ÓLEO DIESEL S-500 (m3),DISTRITO FEDERAL,12343.0,2019-02-01,m3
1944,ÓLEO DIESEL S-1800 (m3),RONDÔNIA,0.0,2019-02-01,m3
1945,ÓLEO DIESEL S-1800 (m3),ACRE,0.0,2019-02-01,m3
1946,ÓLEO DIESEL S-1800 (m3),AMAZONAS,14741.753,2019-02-01,m3
1947,ÓLEO DIESEL S-1800 (m3),RORAIMA,0.0,2019-02-01,m3
1948,ÓLEO DIESEL S-1800 (m3),PARÁ,0.0,2019-02-01,m3
1949,ÓLEO DIESEL S-1800 (m3),AMAPÁ,0.0,2019-02-01,m3
1950,ÓLEO DIESEL S-1800 (m3),TOCANTINS,0.0,2019-02-01,m3
1951,ÓLEO DIESEL S-1800 (m3),MARANHÃO,0.0,2019-02-01,m3
1952,ÓLEO DIESEL S-1800 (m3),PIAUÍ,0.0,2019-02-01,m3
1953,ÓLEO DIESEL S-1800 (m3),CEARÁ,0.0,2019-02-01,m3
1954,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO NORTE,0.0,2019-02-01,m3
1955,ÓLEO DIESEL S-1800 (m3),PARAÍBA,0.0,2019-02-01,m3
1956,ÓLEO DIESEL S-1800 (m3),PERNAMBUCO,30.0,2019-02-01,m3
1957,ÓLEO DIESEL S-1800 (m3),ALAGOAS,0.0,2019-02-01,m3
1958,ÓLEO DIESEL S-1800 (m3),SERGIPE,0.0,2019-02-01,m3
1959,ÓLEO DIESEL S-1800 (m3),BAHIA,0.0,2019-02-01,m3
1960,ÓLEO DIESEL S-1800 (m3),MINAS GERAIS,0.0,2019-02-01,m3
1961,ÓLEO DIESEL S-1800 (m3),ESPÍRITO SANTO,0.0,2019-02-01,m3
1962,ÓLEO DIESEL S-1800 (m3),RIO DE JANEIRO,0.0,2019-02-01,m3
1963,ÓLEO DIESEL S-1800 (m3),SÃO PAULO,0.0,2019-02-01,m3
1964,ÓLEO DIESEL S-1800 (m3),PARANÁ,0.0,2019-02-01,m3
1965,ÓLEO DIESEL S-1800 (m3),SANTA CATARINA,0.0,2019-02-01,m3
1966,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO SUL,0.0,2019-02-01,m3
1967,ÓLEO DIESEL S-1800 (m3),MATO GROSSO DO SUL,0.0,2019-02-01,m3
1968,ÓLEO DIESEL S-1800 (m3),MATO GROSSO,149.0,2019-02-01,m3
1969,ÓLEO DIESEL S-1800 (m3),GOIÁS,0.0,2019-02-01,m3
1970,ÓLEO DIESEL S-1800 (m3),DISTRITO FEDERAL,0.0,2019-02-01,m3
1971,ÓLEO DIESEL MARÍTIMO (m3),RONDÔNIA,2112.397,2019-02-01,m3
1972,ÓLEO DIESEL MARÍTIMO (m3),ACRE,27.0,2019-02-01,m3
1973,ÓLEO DIESEL MARÍTIMO (m3),AMAZONAS,12234.122,2019-02-01,m3
1974,ÓLEO DIESEL MARÍTIMO (m3),RORAIMA,0.0,2019-02-01,m3
1975,ÓLEO DIESEL MARÍTIMO (m3),PARÁ,10300.534,2019-02-01,m3
1976,ÓLEO DIESEL MARÍTIMO (m3),AMAPÁ,123.0,2019-02-01,m3
1977,ÓLEO DIESEL MARÍTIMO (m3),TOCANTINS,0.0,2019-02-01,m3
1978,ÓLEO DIESEL MARÍTIMO (m3),MARANHÃO,9890.0,2019-02-01,m3
1979,ÓLEO DIESEL MARÍTIMO (m3),PIAUÍ,235.0,2019-02-01,m3
1980,ÓLEO DIESEL MARÍTIMO (m3),CEARÁ,1010.0,2019-02-01,m3
1981,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO NORTE,630.0,2019-02-01,m3
1982,ÓLEO DIESEL MARÍTIMO (m3),PARAÍBA,0.0,2019-02-01,m3
1983,ÓLEO DIESEL MARÍTIMO (m3),PERNAMBUCO,83.0,2019-02-01,m3
1984,ÓLEO DIESEL MARÍTIMO (m3),ALAGOAS,275.0,2019-02-01,m3
1985,ÓLEO DIESEL MARÍTIMO (m3),SERGIPE,110.0,2019-02-01,m3
1986,ÓLEO DIESEL MARÍTIMO (m3),BAHIA,745.0,2019-02-01,m3
1987,ÓLEO DIESEL MARÍTIMO (m3),MINAS GERAIS,0.0,2019-02-01,m3
1988,ÓLEO DIESEL MARÍTIMO (m3),ESPÍRITO SANTO,2115.314,2019-02-01,m3
1989,ÓLEO DIESEL MARÍTIMO (m3),RIO DE JANEIRO,17645.352,2019-02-01,m3
1990,ÓLEO DIESEL MARÍTIMO (m3),SÃO PAULO,3055.086,2019-02-01,m3
1991,ÓLEO DIESEL MARÍTIMO (m3),PARANÁ,9239.86,2019-02-01,m3
1992,ÓLEO DIESEL MARÍTIMO (m3),SANTA CATARINA,6068.493,2019-02-01,m3
1993,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO SUL,2949.0,2019-02-01,m3
1994,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO DO SUL,384.0,2019-02-01,m3
1995,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO,0.0,2019-02-01,m3
1996,ÓLEO DIESEL MARÍTIMO (m3),GOIÁS,0.0,2019-02-01,m3
1997,ÓLEO DIESEL MARÍTIMO (m3),DISTRITO FEDERAL,0.0,2019-02-01,m3
1998,ÓLEO DIESEL (OUTROS ) (m3),RONDÔNIA,0.0,2019-02-01,m3
1999,ÓLEO DIESEL (OUTROS ) (m3),ACRE,0.0,2019-02-01,m3
2000,ÓLEO DIESEL (OUTROS ) (m3),AMAZONAS,0.0,2019-02-01,m3
2001,ÓLEO DIESEL (OUTROS ) (m3),RORAIMA,0.0,2019-02-01,m3
2002,ÓLEO DIESEL (OUTROS ) (m3),PARÁ,0.0,2019-02-01,m3
2003,ÓLEO DIESEL (OUTROS ) (m3),AMAPÁ,0.0,2019-02-01,m3
2004,ÓLEO DIESEL (OUTROS ) (m3),TOCANTINS,0.0,2019-02-01,m3
2005,ÓLEO DIESEL (OUTROS ) (m3),MARANHÃO,0.0,2019-02-01,m3
2006,ÓLEO DIESEL (OUTROS ) (m3),PIAUÍ,0.0,2019-02-01,m3
2007,ÓLEO DIESEL (OUTROS ) (m3),CEARÁ,0.0,2019-02-01,m3
2008,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO NORTE,0.0,2019-02-01,m3
2009,ÓLEO DIESEL (OUTROS ) (m3),PARAÍBA,0.0,2019-02-01,m3
2010,ÓLEO DIESEL (OUTROS ) (m3),PERNAMBUCO,0.0,2019-02-01,m3
2011,ÓLEO DIESEL (OUTROS ) (m3),ALAGOAS,0.0,2019-02-01,m3
2012,ÓLEO DIESEL (OUTROS ) (m3),SERGIPE,0.0,2019-02-01,m3
2013,ÓLEO DIESEL (OUTROS ) (m3),BAHIA,0.0,2019-02-01,m3
2014,ÓLEO DIESEL (OUTROS ) (m3),MINAS GERAIS,0.0,2019-02-01,m3
2015,ÓLEO DIESEL (OUTROS ) (m3),ESPÍRITO SANTO,45.0,2019-02-01,m3
2016,ÓLEO DIESEL (OUTROS ) (m3),RIO DE JANEIRO,1557.0,2019-02-01,m3
2017,ÓLEO DIESEL (OUTROS ) (m3),SÃO PAULO,9041.0,2019-02-01,m3
2018,ÓLEO DIESEL (OUTROS ) (m3),PARANÁ,10.0,2019-02-01,m3
2019,ÓLEO DIESEL (OUTROS ) (m3),SANTA CATARINA,30.0,2019-02-01,m3
2020,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO SUL,15.0,2019-02-01,m3
2021,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO DO SUL,0.0,2019-02-01,m3
2022,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO,197.0,2019-02-01,m3
2023,ÓLEO DIESEL (OUTROS ) (m3),GOIÁS,0.0,2019-02-01,m3
2024,ÓLEO DIESEL (OUTROS ) (m3),DISTRITO FEDERAL,0.0,2019-02-01,m3
2025,ÓLEO DIESEL S-10 (m3),RONDÔNIA,38013.024,2020-02-01,m3
2026,ÓLEO DIESEL S-10 (m3),ACRE,2594.2,2020-02-01,m3
2027,ÓLEO DIESEL S-10 (m3),AMAZONAS,13913.122,2020-02-01,m3
2028,ÓLEO DIESEL S-10 (m3),RORAIMA,4569.9,2020-02-01,m3
2029,ÓLEO DIESEL S-10 (m3),PARÁ,96318.777,2020-02-01,m3
2030,ÓLEO DIESEL S-10 (m3),AMAPÁ,18340.769,2020-02-01,m3
2031,ÓLEO DIESEL S-10 (m3),TOCANTINS,0.0,2020-02-01,m3
2032,ÓLEO DIESEL S-10 (m3),MARANHÃO,0.0,2020-02-01,m3
2033,ÓLEO DIESEL S-10 (m3),PIAUÍ,0.0,2020-02-01,m3
2034,ÓLEO DIESEL S-10 (m3),CEARÁ,83717.288,2020-02-01,m3
2035,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO NORTE,17531.0,2020-02-01,m3
2036,ÓLEO DIESEL S-10 (m3),PARAÍBA,22691.737,2020-02-01,m3
2037,ÓLEO DIESEL S-10 (m3),PERNAMBUCO,98717.502,2020-02-01,m3
2038,ÓLEO DIESEL S-10 (m3),ALAGOAS,12544.498,2020-02-01,m3
2039,ÓLEO DIESEL S-10 (m3),SERGIPE,14918.5,2020-02-01,m3
2040,ÓLEO DIESEL S-10 (m3),BAHIA,146374.743,2020-02-01,m3
2041,ÓLEO DIESEL S-10 (m3),MINAS GERAIS,244726.157,2020-02-01,m3
2042,ÓLEO DIESEL S-10 (m3),ESPÍRITO SANTO,44684.349,2020-02-01,m3
2043,ÓLEO DIESEL S-10 (m3),RIO DE JANEIRO,877423.235,2020-02-01,m3
2044,ÓLEO DIESEL S-10 (m3),SÃO PAULO,0.0,2020-02-01,m3
2045,ÓLEO DIESEL S-10 (m3),PARANÁ,0.0,2020-02-01,m3
2046,ÓLEO DIESEL S-10 (m3),SANTA CATARINA,0.0,2020-02-01,m3
2047,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO SUL,134706.106,2020-02-01,m3
2048,ÓLEO DIESEL S-10 (m3),MATO GROSSO DO SUL,63506.258,2020-02-01,m3
2049,ÓLEO DIESEL S-10 (m3),MATO GROSSO,159594.723,2020-02-01,m3
2050,ÓLEO DIESEL S-10 (m3),GOIÁS,119592.13,2020-02-01,m3
2051,ÓLEO DIESEL S-10 (m3),DISTRITO FEDERAL,16481.0,2020-02-01,m3
2052,ÓLEO DIESEL S-500 (m3),RONDÔNIA,35089.704,2020-02-01,m3
2053,ÓLEO DIESEL S-500 (m3),ACRE,8856.2,2020-02-01,m3
2054,ÓLEO DIESEL S-500 (m3),AMAZONAS,34093.805,2020-02-01,m3
2055,ÓLEO DIESEL S-500 (m3),RORAIMA,31961.0,2020-02-01,m3
2056,ÓLEO DIESEL S-500 (m3),PARÁ,805084.221,2020-02-01,m3
2057,ÓLEO DIESEL S-500 (m3),AMAPÁ,0.0,2020-02-01,m3
2058,ÓLEO DIESEL S-500 (m3),TOCANTINS,0.0,2020-02-01,m3
2059,ÓLEO DIESEL S-500 (m3),MARANHÃO,0.0,2020-02-01,m3
2060,ÓLEO DIESEL S-500 (m3),PIAUÍ,16730.14,2020-02-01,m3
2061,ÓLEO DIESEL S-500 (m3),CEARÁ,9157.9,2020-02-01,m3
2062,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO NORTE,20335.1,2020-02-01,m3
2063,ÓLEO DIESEL S-500 (m3),PARAÍBA,10556.83,2020-02-01,m3
2064,ÓLEO DIESEL S-500 (m3),PERNAMBUCO,2111.4,2020-02-01,m3
2065,ÓLEO DIESEL S-500 (m3),ALAGOAS,7835.5,2020-02-01,m3
2066,ÓLEO DIESEL S-500 (m3),SERGIPE,7106.5,2020-02-01,m3
2067,ÓLEO DIESEL S-500 (m3),BAHIA,97063.4,2020-02-01,m3
2068,ÓLEO DIESEL S-500 (m3),MINAS GERAIS,272212.094,2020-02-01,m3
2069,ÓLEO DIESEL S-500 (m3),ESPÍRITO SANTO,375823.3289999999,2020-02-01,m3
2070,ÓLEO DIESEL S-500 (m3),RIO DE JANEIRO,0.0,2020-02-01,m3
2071,ÓLEO DIESEL S-500 (m3),SÃO PAULO,0.0,2020-02-01,m3
2072,ÓLEO DIESEL S-500 (m3),PARANÁ,0.0,2020-02-01,m3
2073,ÓLEO DIESEL S-500 (m3),SANTA CATARINA,96365.363,2020-02-01,m3
2074,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO SUL,163166.33,2020-02-01,m3
2075,ÓLEO DIESEL S-500 (m3),MATO GROSSO DO SUL,80225.452,2020-02-01,m3
2076,ÓLEO DIESEL S-500 (m3),MATO GROSSO,151928.166,2020-02-01,m3
2077,ÓLEO DIESEL S-500 (m3),GOIÁS,117458.22,2020-02-01,m3
2078,ÓLEO DIESEL S-500 (m3),DISTRITO FEDERAL,8193.807,2020-02-01,m3
2079,ÓLEO DIESEL S-1800 (m3),RONDÔNIA,0.0,2020-02-01,m3
2080,ÓLEO DIESEL S-1800 (m3),ACRE,0.0,2020-02-01,m3
2081,ÓLEO DIESEL S-1800 (m3),AMAZONAS,1032.987,2020-02-01,m3
2082,ÓLEO DIESEL S-1800 (m3),RORAIMA,0.0,2020-02-01,m3
2083,ÓLEO DIESEL S-1800 (m3),PARÁ,0.0,2020-02-01,m3
2084,ÓLEO DIESEL S-1800 (m3),AMAPÁ,0.0,2020-02-01,m3
2085,ÓLEO DIESEL S-1800 (m3),TOCANTINS,0.0,2020-02-01,m3
2086,ÓLEO DIESEL S-1800 (m3),MARANHÃO,0.0,2020-02-01,m3
2087,ÓLEO DIESEL S-1800 (m3),PIAUÍ,0.0,2020-02-01,m3
2088,ÓLEO DIESEL S-1800 (m3),CEARÁ,0.0,2020-02-01,m3
2089,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO NORTE,0.0,2020-02-01,m3
2090,ÓLEO DIESEL S-1800 (m3),PARAÍBA,30.0,2020-02-01,m3
2091,ÓLEO DIESEL S-1800 (m3),PERNAMBUCO,195.0,2020-02-01,m3
2092,ÓLEO DIESEL S-1800 (m3),ALAGOAS,0.0,2020-02-01,m3
2093,ÓLEO DIESEL S-1800 (m3),SERGIPE,0.0,2020-02-01,m3
2094,ÓLEO DIESEL S-1800 (m3),BAHIA,0.0,2020-02-01,m3
2095,ÓLEO DIESEL S-1800 (m3),MINAS GERAIS,0.0,2020-02-01,m3
2096,ÓLEO DIESEL S-1800 (m3),ESPÍRITO SANTO,0.0,2020-02-01,m3
2097,ÓLEO DIESEL S-1800 (m3),RIO DE JANEIRO,0.0,2020-02-01,m3
2098,ÓLEO DIESEL S-1800 (m3),SÃO PAULO,0.0,2020-02-01,m3
2099,ÓLEO DIESEL S-1800 (m3),PARANÁ,0.0,2020-02-01,m3
2100,ÓLEO DIESEL S-1800 (m3),SANTA CATARINA,0.0,2020-02-01,m3
2101,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO SUL,0.0,2020-02-01,m3
2102,ÓLEO DIESEL S-1800 (m3),MATO GROSSO DO SUL,0.0,2020-02-01,m3
2103,ÓLEO DIESEL S-1800 (m3),MATO GROSSO,644.0,2020-02-01,m3
2104,ÓLEO DIESEL S-1800 (m3),GOIÁS,0.0,2020-02-01,m3
2105,ÓLEO DIESEL S-1800 (m3),DISTRITO FEDERAL,0.0,2020-02-01,m3
2106,ÓLEO DIESEL MARÍTIMO (m3),RONDÔNIA,1290.5,2020-02-01,m3
2107,ÓLEO DIESEL MARÍTIMO (m3),ACRE,59.0,2020-02-01,m3
2108,ÓLEO DIESEL MARÍTIMO (m3),AMAZONAS,137166.10900000003,2020-02-01,m3
2109,ÓLEO DIESEL MARÍTIMO (m3),RORAIMA,0.0,2020-02-01,m3
2110,ÓLEO DIESEL MARÍTIMO (m3),PARÁ,0.0,2020-02-01,m3
2111,ÓLEO DIESEL MARÍTIMO (m3),AMAPÁ,0.0,2020-02-01,m3
